Assuming rdf:type as type relation
Loading files... 
  Starting DBPedia50.nt
  Finished DBPedia50.nt, still running: 0
Loaded 43490 facts in 0.30 s using -26 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 12 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,014359563	0,117370892	0,510204082	25	213	49	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,013785181	0,156862745	0,470588235	24	153	51	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,014359563	0,117370892	0,510204082	25	213	49	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,013785181	0,156862745	0,470588235	24	153	51	?a
?a  <http://bias.org/vocab/producer>  ?h  ?h  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,032739805	0,274038462	0,695121951	57	208	82	?a
?a  <http://bias.org/vocab/formerBandMember>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,016885553	0,5	0,9	9	18	10	?a
?a  <http://bias.org/vocab/bandMember>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,028142589	0,625	0,882352941	15	24	17	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,045028143	0,228571429	0,774193548	24	105	31	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,045028143	0,228571429	0,774193548	24	105	31	?a
?g  <http://bias.org/vocab/previousWork>  ?a  ?g  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,03159104	0,670731707	0,846153846	55	82	65	?a
?g  <http://bias.org/vocab/bandMember>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,028142589	0,384615385	0,833333333	15	39	18	?a
?g  <http://bias.org/vocab/formerBandMember>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,016885553	0,25	0,9	9	36	10	?a
?b  <http://bias.org/vocab/manager>  ?a  ?a  <http://bias.org/vocab/team>  ?b   => ?a  <http://bias.org/vocab/managerClub>  ?b	0,03117506	1	1	13	13	13	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,046904315	0,252525253	0,833333333	25	99	30	?a
?g  <http://bias.org/vocab/producer>  ?a  ?g  <http://bias.org/vocab/recordLabel>  ?b   => ?a  <http://bias.org/vocab/recordLabel>  ?b	0,013210798	0,225490196	0,657142857	23	102	35	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/hometown>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,046904315	0,252525253	0,833333333	25	99	30	?a
?b  <http://bias.org/vocab/musicalArtist>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/previousWork>  ?b	0,048507463	0,028792913	0,276595745	26	903	94	?a
?g  <http://bias.org/vocab/artist>  ?a  ?g  <http://bias.org/vocab/recordedIn>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,011257036	0,214285714	0,6	6	28	10	?a
?a  <http://bias.org/vocab/hometown>  ?h  ?h  <http://bias.org/vocab/isPartOf>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,028142589	0,517241379	0,517241379	15	29	29	?a
?g  <http://bias.org/vocab/award>  ?b  ?a  <http://bias.org/vocab/award>  ?g   => ?a  <http://bias.org/vocab/award>  ?b	0,010752688	1	1	3	3	3	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/birthPlace>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,011257036	0,117647059	0,6	6	51	10	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/birthPlace>  ?b   => ?a  <http://bias.org/vocab/hometown>  ?b	0,011257036	0,117647059	0,6	6	51	10	?a
?g  <http://bias.org/vocab/family>  ?a  ?g  <http://bias.org/vocab/order>  ?b   => ?a  <http://bias.org/vocab/order>  ?b	0,049056604	0,722222222	0,928571429	26	36	28	?a
?a  <http://bias.org/vocab/editing>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/director>  ?b	0,018018018	0,857142857	1	6	7	6	?a
?h  <http://bias.org/vocab/director>  ?a  ?b  <http://bias.org/vocab/director>  ?h   => ?a  <http://bias.org/vocab/director>  ?b	0,012012012	0,8	0,8	4	5	5	?a
?g  <http://bias.org/vocab/award>  ?a  ?g  <http://bias.org/vocab/award>  ?b   => ?a  <http://bias.org/vocab/award>  ?b	0,010752688	0,019607843	1	3	153	3	?a
?a  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/director>  ?b	0,045045045	0,098039216	1	15	153	15	?a
?h  <http://bias.org/vocab/religion>  ?b  ?a  <http://bias.org/vocab/spouse>  ?h   => ?a  <http://bias.org/vocab/religion>  ?b	0,012903226	0,666666667	1	2	3	2	?a
?g  <http://bias.org/vocab/religion>  ?b  ?g  <http://bias.org/vocab/spouse>  ?a   => ?a  <http://bias.org/vocab/religion>  ?b	0,012903226	0,666666667	1	2	3	2	?a
?a  <http://bias.org/vocab/artist>  ?h  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,022508039	1	1	7	7	7	?a
?a  <http://bias.org/vocab/family>  ?g  ?g  <http://bias.org/vocab/order>  ?b   => ?a  <http://bias.org/vocab/order>  ?b	0,139622642	0,925	1	74	80	74	?a
?b  <http://bias.org/vocab/bandMember>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,01607717	0,166666667	0,625	5	30	8	?a
?a  <http://bias.org/vocab/producer>  ?b  ?a  <http://bias.org/vocab/starring>  ?b   => ?a  <http://bias.org/vocab/director>  ?b	0,018018018	0,24	1	6	25	6	?a
?a  <http://bias.org/vocab/artist>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,01607717	0,5	0,5	5	10	10	?a
?h  <http://bias.org/vocab/director>  ?b  ?a  <http://bias.org/vocab/director>  ?h   => ?a  <http://bias.org/vocab/director>  ?b	0,015015015	1	1	5	5	5	?a
?g  <http://bias.org/vocab/director>  ?a  ?g  <http://bias.org/vocab/director>  ?b   => ?a  <http://bias.org/vocab/director>  ?b	0,012012012	0,018604651	1	4	215	4	?a
?a  <http://bias.org/vocab/artist>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,022508039	0,205882353	0,205882353	7	34	34	?a
?h  <http://bias.org/vocab/previousWork>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/previousWork>  ?b	0,016791045	0,209302326	0,209302326	9	43	43	?a
?h  <http://bias.org/vocab/artist>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,032154341	1	1	10	10	10	?a
?a  <http://bias.org/vocab/birthPlace>  ?h  ?b  <http://bias.org/vocab/headquarter>  ?h   => ?a  <http://bias.org/vocab/party>  ?b	0,033898305	0,001097996	0,571428571	4	3643	7	?a
?h  <http://bias.org/vocab/artist>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,032154341	0,909090909	1	10	11	10	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,01607717	0,020833333	0,131578947	5	240	38	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/artist>  ?b	0,01607717	0,020833333	0,131578947	5	240	38	?a
?g  <http://bias.org/vocab/artist>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/artist>  ?b	0,032154341	0,714285714	1	10	14	10	?a
?g  <http://bias.org/vocab/party>  ?b  ?g  <http://bias.org/vocab/predecessor>  ?a   => ?a  <http://bias.org/vocab/party>  ?b	0,016949153	0,666666667	1	2	3	2	?a
?g  <http://bias.org/vocab/artist>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/artist>  ?b	0,032154341	0,833333333	1	10	12	10	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,012861736	0,19047619	1	4	21	4	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/musicalBand>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,064308682	0,8	1	20	25	20	?a
?a  <http://bias.org/vocab/artist>  ?h  ?h  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,01607717	0,238095238	0,238095238	5	21	21	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,019292605	0,45	0,45	18	40	40	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,019292605	0,45	0,45	18	40	40	?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,013933548	0,12037037	0,317073171	13	108	41	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/musicalArtist>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,064308682	0,8	1	20	25	20	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,025723473	0,510638298	0,510638298	24	47	47	?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,114754098	0,368421053	14	122	38	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,114754098	0,368421053	14	122	38	?a
?g  <http://bias.org/vocab/album>  ?a  ?g  <http://bias.org/vocab/writer>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,025723473	0,181818182	0,666666667	8	44	12	?a
?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,013933548	0,088435374	0,1	13	147	130	?a
?b  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,013933548	0,088435374	0,1	13	147	130	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,022508039	0,172131148	0,525	21	122	40	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,054662379	0,094444444	0,125	51	540	408	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,022508039	0,172131148	0,525	21	122	40	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,12962963	0,358974359	14	108	39	?a
?b  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,054662379	0,094444444	0,125	51	540	408	?a
?a  <http://bias.org/vocab/previousWork>  ?h  ?h  <http://bias.org/vocab/producer>  ?b   => ?a  <http://bias.org/vocab/artist>  ?b	0,012861736	0,06779661	0,8	4	59	5	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?b  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,013933548	0,12037037	0,317073171	13	108	41	?a
?g  <http://bias.org/vocab/musicalBand>  ?b  ?g  <http://bias.org/vocab/writer>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,011789925	0,103773585	0,34375	11	106	32	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,019292605	0,12244898	0,12244898	18	147	147	?a
?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h  ?h  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,025723473	0,146341463	0,146341463	24	164	164	?a
?a  <http://bias.org/vocab/associatedBand>  ?g  ?g  <http://bias.org/vocab/formerBandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,025723473	0,146341463	0,146341463	24	164	164	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/bandMember>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,019292605	0,12244898	0,12244898	18	147	147	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,022508039	0,538461538	0,636363636	21	39	33	?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/formerBandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,022508039	0,538461538	0,636363636	21	39	33	?a
?g  <http://bias.org/vocab/musicalArtist>  ?b  ?g  <http://bias.org/vocab/writer>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,011789925	0,103773585	0,34375	11	106	32	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,093247588	0,161111111	0,161111111	87	540	540	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,093247588	0,161111111	0,161111111	87	540	540	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?g  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,466666667	0,482758621	14	30	29	?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/bandMember>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,466666667	0,482758621	14	30	29	?a
?h  <http://bias.org/vocab/associatedBand>  ?b  ?a  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,093247588	0,161111111	0,161111111	87	540	540	?a
?a  <http://bias.org/vocab/network>  ?h  ?h  <http://bias.org/vocab/pictureFormat>  ?b   => ?a  <http://bias.org/vocab/format>  ?b	0,034862385	0,339285714	1	19	56	19	?a
?h  <http://bias.org/vocab/format>  ?b  ?a  <http://bias.org/vocab/related>  ?h   => ?a  <http://bias.org/vocab/format>  ?b	0,011009174	0,428571429	1	6	14	6	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,093247588	0,161111111	0,161111111	87	540	540	?a
?h  <http://bias.org/vocab/format>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/format>  ?b	0,020183486	1	1	11	11	11	?a
?g  <http://bias.org/vocab/format>  ?b  ?g  <http://bias.org/vocab/related>  ?a   => ?a  <http://bias.org/vocab/format>  ?b	0,011009174	0,545454545	1	6	11	6	?a
?g  <http://bias.org/vocab/associatedBand>  ?b  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,079314041	0,064180399	0,160520607	74	1153	461	?a
?a  <http://bias.org/vocab/doctoralStudent>  ?h  ?h  <http://bias.org/vocab/field>  ?b   => ?a  <http://bias.org/vocab/field>  ?b	0,018018018	0,5	1	2	4	2	?a
?a  <http://bias.org/vocab/doctoralAdvisor>  ?h  ?h  <http://bias.org/vocab/field>  ?b   => ?a  <http://bias.org/vocab/field>  ?b	0,018018018	1	1	2	2	2	?a
?h  <http://bias.org/vocab/format>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/format>  ?b	0,025688073	0,636363636	1	14	22	14	?a
?g  <http://bias.org/vocab/format>  ?b  ?g  <http://bias.org/vocab/starring>  ?a   => ?a  <http://bias.org/vocab/format>  ?b	0,020183486	0,268292683	1	11	41	11	?a
?g  <http://bias.org/vocab/associatedMusicalArtist>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,079314041	0,064180399	0,160520607	74	1153	461	?a
?a  <http://bias.org/vocab/associatedBand>  ?h  ?b  <http://bias.org/vocab/formerBandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,025723473	0,510638298	0,510638298	24	47	47	?a
?h  <http://bias.org/vocab/associatedMusicalArtist>  ?b  ?a  <http://bias.org/vocab/bandMember>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,015005359	0,12962963	0,358974359	14	108	39	?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedBand>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,054662379	0,094444444	0,125	51	540	408	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedBand>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,079314041	0,064180399	0,160520607	74	1153	461	?a
?g  <http://bias.org/vocab/associatedBand>  ?a  ?g  <http://bias.org/vocab/associatedMusicalArtist>  ?b   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,079314041	0,064180399	0,160520607	74	1153	461	?a
?g  <http://bias.org/vocab/doctoralStudent>  ?a  ?g  <http://bias.org/vocab/field>  ?b   => ?a  <http://bias.org/vocab/field>  ?b	0,018018018	0,666666667	1	2	3	2	?a
?g  <http://bias.org/vocab/doctoralAdvisor>  ?a  ?g  <http://bias.org/vocab/field>  ?b   => ?a  <http://bias.org/vocab/field>  ?b	0,018018018	0,666666667	1	2	3	2	?a
?h  <http://bias.org/vocab/location>  ?b  ?a  <http://bias.org/vocab/starring>  ?h   => ?a  <http://bias.org/vocab/location>  ?b	0,010822511	1	1	5	5	5	?a
?a  <http://bias.org/vocab/district>  ?h  ?b  <http://bias.org/vocab/district>  ?h   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,062200957	0,058558559	0,236363636	13	222	55	?a
?g  <http://bias.org/vocab/location>  ?b  ?g  <http://bias.org/vocab/starring>  ?a   => ?a  <http://bias.org/vocab/location>  ?b	0,010822511	0,208333333	1	5	24	5	?a
?a  <http://bias.org/vocab/district>  ?h  ?h  <http://bias.org/vocab/isPartOf>  ?b   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,014354067	0,142857143	0,375	3	21	8	?a
?h  <http://bias.org/vocab/isPartOf>  ?b  ?a  <http://bias.org/vocab/location>  ?h   => ?a  <http://bias.org/vocab/location>  ?b	0,03030303	0,518518519	0,518518519	14	27	27	?a
?h  <http://bias.org/vocab/race>  ?b  ?a  <http://bias.org/vocab/raceHorse>  ?h   => ?a  <http://bias.org/vocab/race>  ?b	0,025380711	0,555555556	0,625	5	9	8	?a
?g  <http://bias.org/vocab/race>  ?b  ?g  <http://bias.org/vocab/raceHorse>  ?a   => ?a  <http://bias.org/vocab/race>  ?b	0,025380711	0,128205128	0,25	5	39	20	?a
?h  <http://bias.org/vocab/country>  ?b  ?a  <http://bias.org/vocab/location>  ?h   => ?a  <http://bias.org/vocab/location>  ?b	0,017316017	0,8	0,8	8	10	10	?a
?h  <http://bias.org/vocab/neighboringMunicipality>  ?a  ?b  <http://bias.org/vocab/neighboringMunicipality>  ?h   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,19138756	0,136986301	0,137457045	40	292	291	?a
?a  <http://bias.org/vocab/neighboringMunicipality>  ?h  ?b  <http://bias.org/vocab/neighboringMunicipality>  ?h   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,19138756	0,133333333	0,133333333	40	300	300	?a
?h  <http://bias.org/vocab/format>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/format>  ?b	0,025688073	0,482758621	0,933333333	14	29	15	?a
?g  <http://bias.org/vocab/neighboringMunicipality>  ?a  ?g  <http://bias.org/vocab/neighboringMunicipality>  ?b   => ?a  <http://bias.org/vocab/neighboringMunicipality>  ?b	0,19138756	0,134680135	0,137931034	40	297	290	?a
?h  <http://bias.org/vocab/associatedBand>  ?a  ?b  <http://bias.org/vocab/associatedMusicalArtist>  ?h   => ?a  <http://bias.org/vocab/associatedBand>  ?b	0,054662379	0,094444444	0,125	51	540	408	?a
?a  <http://bias.org/vocab/musicalBand>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,026431718	0,018927445	0,153846154	6	317	39	?a
?b  <http://bias.org/vocab/artist>  ?h  ?a  <http://bias.org/vocab/musicalBand>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,101321586	0,082437276	0,389830508	23	279	59	?a
?a  <http://bias.org/vocab/musicalArtist>  ?h  ?b  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,026431718	0,018927445	0,153846154	6	317	39	?a
?b  <http://bias.org/vocab/artist>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,044692737	0,285714286	8	179	28	?a
?b  <http://bias.org/vocab/artist>  ?h  ?a  <http://bias.org/vocab/musicalArtist>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,101321586	0,082437276	0,389830508	23	279	59	?a
?h  <http://bias.org/vocab/album>  ?b  ?a  <http://bias.org/vocab/previousWork>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,571428571	1	8	14	8	?a
?h  <http://bias.org/vocab/album>  ?b  ?a  <http://bias.org/vocab/subsequentWork>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,615384615	1	8	13	8	?a
?g  <http://bias.org/vocab/album>  ?b  ?g  <http://bias.org/vocab/previousWork>  ?a   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,5	1	8	16	8	?a
?b  <http://bias.org/vocab/artist>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,022026432	0,015923567	0,5	5	314	10	?a
?b  <http://bias.org/vocab/keyPerson>  ?h  ?a  <http://bias.org/vocab/producer>  ?h   => ?a  <http://bias.org/vocab/distributor>  ?b	0,012987013	0,307692308	0,8	4	13	5	?a
?g  <http://bias.org/vocab/album>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,421052632	1	8	19	8	?a
?h  <http://bias.org/vocab/country>  ?b  ?a  <http://bias.org/vocab/part>  ?h   => ?a  <http://bias.org/vocab/country>  ?b	0,016601562	1	1	17	17	17	?a
?b  <http://bias.org/vocab/producer>  ?h  ?a  <http://bias.org/vocab/writer>  ?h   => ?a  <http://bias.org/vocab/album>  ?b	0,035242291	0,007518797	0,119402985	8	1064	67	?a
?g  <http://bias.org/vocab/format>  ?b  ?g  <http://bias.org/vocab/subsequentWork>  ?a   => ?a  <http://bias.org/vocab/format>  ?b	0,025688073	0,5	1	14	28	14	?a
?g  <http://bias.org/vocab/country>  ?b  ?g  <http://bias.org/vocab/part>  ?a   => ?a  <http://bias.org/vocab/country>  ?b	0,0234375	0,774193548	1	24	31	24	?a
?h  <http://bias.org/vocab/pictureFormat>  ?b  ?a  <http://bias.org/vocab/predecessor>  ?h   => ?a  <http://bias.org/vocab/pictureFormat>  ?b	0,017391304	1	1	2	2	2	?a
?g  <http://bias.org/vocab/pictureFormat>  ?b  ?g  <http://bias.org/vocab/sisterStation>  ?a   => ?a  <http://bias.org/vocab/pictureFormat>  ?b	0,086956522	0,588235294	0,909090909	10	17	11	?a
?g  <http://bias.org/vocab/format>  ?b  ?g  <http://bias.org/vocab/network>  ?a   => ?a  <http://bias.org/vocab/pictureFormat>  ?b	0,034782609	0,266666667	1	4	15	4	?a
?g  <http://bias.org/vocab/pictureFormat>  ?b  ?g  <http://bias.org/vocab/predecessor>  ?a   => ?a  <http://bias.org/vocab/pictureFormat>  ?b	0,017391304	0,5	1	2	4	2	?a
?g  <http://bias.org/vocab/pictureFormat>  ?b  ?a  <http://bias.org/vocab/sisterStation>  ?g   => ?a  <http://bias.org/vocab/pictureFormat>  ?b	0,086956522	0,384615385	0,909090909	10	26	11	?a
?a  <http://bias.org/vocab/birthPlace>  ?h  ?b  <http://bias.org/vocab/city>  ?h   => ?a  <http://bias.org/vocab/formerTeam>  ?b	0,020134228	0,001726619	0,15	6	3475	40	?a
?h  <http://bias.org/vocab/country>  ?b  ?a  <http://bias.org/vocab/isPartOf>  ?h   => ?a  <http://bias.org/vocab/country>  ?b	0,103515625	0,981481481	1	106	108	106	?a
?h  <http://bias.org/vocab/language>  ?b  ?a  <http://bias.org/vocab/related>  ?h   => ?a  <http://bias.org/vocab/language>  ?b	0,01407212	0,516129032	0,842105263	16	31	19	?a
