Rule,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?b  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.794630872,0.514782609,0.514782609,592,1150,1150,?a
?b  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.148993289,0.491150442,0.685185185,111,226,162,?a
?b  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.201342282,0.283018868,0.373134328,150,530,402,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.790604027,0.529676259,0.535454545,589,1112,1100,?a
?g  <http://bias.org/vocab/location/location/contains>  ?a  ?g  <http://bias.org/vocab/location/location/time_zones>  ?b   => ?a  <http://bias.org/vocab/location/location/time_zones>  ?b,0.885673959,0.160609163,0.306996086,1255,7814,4088,?a
?h  <http://bias.org/vocab/film/director/film>  ?a  ?b  <http://bias.org/vocab/film/film/produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.102013423,0.024991779,0.130136986,76,3041,584,?a
?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?b  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.026845638,0.217391304,0.298507463,20,92,67,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.134228188,0.438596491,0.440528634,100,228,227,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?b  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.030872483,0.234693878,0.323943662,23,98,71,?a
?a  <http://bias.org/vocab/film/film/story_by>  ?h  ?b  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.060402685,0.080645161,0.354330709,45,558,127,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?b  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.139597315,0.460176991,0.460176991,104,226,226,?a
?h  <http://bias.org/vocab/film/director/film>  ?a  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.013422819,0.028571429,0.151515152,10,350,66,?a
?a  <http://bias.org/vocab/film/film/executive_produced_by>  ?h  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.020134228,0.027322404,0.153061224,15,549,98,?a
?a  <http://bias.org/vocab/film/film/executive_produced_by>  ?h  ?b  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.02147651,0.027538726,0.170212766,16,581,94,?a
?b  <http://bias.org/vocab/film/film/story_by>  ?h  ?a  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.089605735,0.322580645,50,558,155,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?a  ?b  <http://bias.org/vocab/film/film/produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.143624161,0.034774131,0.158050222,107,3077,677,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?a  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.014765101,0.023305085,0.150684932,11,472,73,?a
?h  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.018791946,0.028056112,0.132075472,14,499,106,?a
?a  <http://bias.org/vocab/film/film/story_by>  ?h  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.182550336,0.079532164,0.321513002,136,1710,423,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?b  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.059060403,0.026878436,0.122905028,44,1637,358,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?b  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.016107383,0.040677966,0.173913043,12,295,69,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b  ?b  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.013422819,1,1,10,10,10,?a
?h  <http://bias.org/vocab/film/film/prequel>  ?a  ?b  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.020134228,0.157894737,0.576923077,15,95,26,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?h  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.041610738,0.397435897,0.462686567,31,78,67,?a
?b  <http://bias.org/vocab/film/film/film_production_design_by>  ?h  ?h  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.02147651,0.253968254,0.444444444,16,63,36,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.2,0.280075188,0.287644788,149,532,518,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.033557047,0.255102041,0.320512821,25,98,78,?a
?h  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.041610738,0.035067873,0.149038462,31,884,208,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?a  ?b  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.068456376,0.025247525,0.120283019,51,2020,424,?a
?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h  ?b  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.07114094,0.030096536,0.135204082,53,1761,392,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.202684564,0.283834586,0.283834586,151,532,532,?a
?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.195973154,0.234726688,0.344339623,146,622,424,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.201342282,0.235109718,0.346420323,150,638,433,?a
?a  <http://bias.org/vocab/film/film/film_art_direction_by>  ?h  ?b  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.037735849,0.105263158,8,212,76,?a
?a  <http://bias.org/vocab/film/film/edited_by>  ?h  ?b  <http://bias.org/vocab/film/film/executive_produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.013422819,0.055865922,0.142857143,10,179,70,?a
?b  <http://bias.org/vocab/film/film/executive_produced_by>  ?h  ?a  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.024161074,0.030981067,0.113207547,18,581,159,?a
?b  <http://bias.org/vocab/film/film/executive_produced_by>  ?h  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.02147651,0.029143898,0.128,16,549,125,?a
?a  <http://bias.org/vocab/film/film/film_art_direction_by>  ?h  ?b  <http://bias.org/vocab/film/film/film_art_direction_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.020134228,0.021156559,0.114503817,15,709,131,?a
?b  <http://bias.org/vocab/film/film/film_art_direction_by>  ?h  ?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.037735849,0.121212121,8,212,66,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.017449664,0.044067797,0.185714286,13,295,70,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?a  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.051006711,0.023213195,0.104109589,38,1637,365,?a
?b  <http://bias.org/vocab/film/film/edited_by>  ?h  ?a  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.037558685,0.170212766,8,213,47,?a
?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.012080537,0.027439024,0.136363636,9,328,66,?a
?b  <http://bias.org/vocab/film/film/edited_by>  ?h  ?a  <http://bias.org/vocab/film/film/executive_produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.016107383,0.067039106,0.179104478,12,179,67,?a
?b  <http://bias.org/vocab/film/film/edited_by>  ?h  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.119402985,0.205128205,8,67,39,?a
?b  <http://bias.org/vocab/film/film/edited_by>  ?h  ?a  <http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/crewmember>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.080808081,0.228571429,8,99,35,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h  ?b  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.202684564,0.021360871,0.102372881,151,7069,1475,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.226244344,0.226244344,50,221,221,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.241545894,0.241545894,50,207,207,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/film/film/prequel>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.142281879,0.486238532,0.486238532,106,218,218,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.202684564,0.28490566,0.28490566,151,530,530,?a
?h  <http://bias.org/vocab/film/director/film>  ?b  ?a  <http://bias.org/vocab/film/film/produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.099328859,0.024334101,0.140684411,74,3041,526,?a
?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h  ?h  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.222222222,0.222222222,50,225,225,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.789261745,0.528776978,0.528776978,588,1112,1112,?a
?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.032214765,0.260869565,0.333333333,24,92,72,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.148993289,0.486842105,0.668674699,111,228,166,?a
?h  <http://bias.org/vocab/film/film/prequel>  ?b  ?a  <http://bias.org/vocab/film/film/prequel>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.022818792,0.178947368,0.62962963,17,95,27,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?b  ?a  <http://bias.org/vocab/film/film/produced_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.140939597,0.034124147,0.162037037,105,3077,648,?a
?h  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.02147651,0.032064128,0.177777778,16,499,90,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?b  ?a  <http://bias.org/vocab/film/film/written_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.065771812,0.024257426,0.11722488,49,2020,418,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?b  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.017449664,0.027542373,0.185714286,13,472,70,?a
?h  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.041610738,0.035067873,0.140271493,31,884,221,?a
?a  <http://bias.org/vocab/film/film/film_production_design_by>  ?h  ?h  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.017449664,0.206349206,0.433333333,13,63,30,?a
?h  <http://bias.org/vocab/film/director/film>  ?b  ?a  <http://bias.org/vocab/film/film/story_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.014765101,0.031428571,0.192982456,11,350,57,?a
?h  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?b  ?a  <http://bias.org/vocab/film/film/edited_by>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.010738255,0.105263158,0.2,8,76,40,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.241545894,0.78125,50,207,64,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.025503356,0.070895522,0.703703704,19,268,27,?a
?h  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.204026846,0.285714286,0.383838384,152,532,396,?a
?h  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b  ?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.197315436,0.236334405,0.345882353,147,622,425,?a
?a  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?h  ?h  <http://bias.org/vocab/film/film/prequel>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.037583893,0.358974359,0.466666667,28,78,60,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b  ?g  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.04295302,0.415584416,0.470588235,32,77,68,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.2,0.28219697,0.289883268,149,528,514,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.194630872,0.226209048,0.334101382,145,641,434,?a
?g  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?a  ?g  <http://bias.org/vocab/film/film_set_designer/film_sets_designed>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.029530201,0.022199798,0.104761905,22,991,210,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/film/film/prequel>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.15033557,0.513761468,0.518518519,112,218,216,?a
?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a  ?g  <http://bias.org/vocab/film/film/prequel>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.040268456,0.38961039,0.5,30,77,60,?a
?g  <http://bias.org/vocab/film/director/film>  ?a  ?g  <http://bias.org/vocab/film/director/film>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.158389262,0.023357086,0.130099228,118,5052,907,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?g  <http://bias.org/vocab/film/film/prequel>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.15033557,0.513761468,0.64,112,218,175,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?g  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.241545894,0.78125,50,207,64,?a
?g  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?a  ?g  <http://bias.org/vocab/film/director/film>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.138255034,0.0515,0.208502024,103,2000,494,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?g  <http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.204026846,0.287878788,0.387755102,152,528,392,?a
?h  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?a  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.001845495,0.17921147,50,27093,279,?a
?a  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.00186846,0.17921147,50,26760,279,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.067114094,0.241545894,0.241545894,50,207,207,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b  ?g  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.025503356,0.069343066,0.730769231,19,274,26,?a
?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?a  ?g  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.787919463,0.517180617,0.532667877,587,1135,1102,?a
?g  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for>  ?b  ?g  <http://bias.org/vocab/film/director/film>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.102013423,0.0191484,0.10719323,76,3969,709,?a
?g  <http://bias.org/vocab/film/actor/film./film/performance/film>  ?b  ?g  <http://bias.org/vocab/film/director/film>  ?a   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.139597315,0.052,0.23690205,104,2000,439,?a
?h  <http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee>  ?a  ?b  <http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner>  ?h   => ?a  <http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for>  ?b,0.032214765,0.000535583,0.134831461,24,44811,178,?a
?a  <http://bias.org/vocab/education/educational_institution/campuses>  ?h  ?h  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b   => ?a  <http://bias.org/vocab/education/university/fraternities_and_sororities>  ?b,0.734567901,1,1,119,119,119,?a
